*Action(SiteID=US|Country=JP|Currency=USD|Version=745|CC=UTF-8),*Category,*Title,U-title,X-category,X-combined,X-translation,U-title-completed,len(),U-size_for_ConditionDescription,url,costPrice + s/p,s/p,+word,PicURL,*StartPrice,ConditionID,CustomLabel,*Description,C:Brand,ConditionDescription,X-gender,X-condition,X-accessories,X-item_detail,X-staff_comment,X-color,X-model,X-material,X-manufactured,X-remark,X-condition_detail,X-actual_size_inch,X-actual_size_cm
Add,,,FREITAG （フライターグ） 長財布,財布/服飾小物 財布,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3028002994308427/c1065071/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442701.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442702.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442703.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442704.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442705.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442706.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442707.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452442708.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452542709.jpg|https://www.trefac.jp/img/img_db/3028002994308427/w500/2021062218452542710.jpg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,"【ブランド】FREITAG(フライターグ)
【アイテム名】長財布
【カラー】ネイビー
【備考】小銭入れ×1 お札入れ×1　カード入れ×12　ポケット数×1
【状態】使用に伴う内部・各所ヨゴレ・角スレ有。(画像参照)
こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 4.13inch / 8.07inch / inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 10.5cm / 20.5cm / cm / cm / cm
Add,,,FREITAG （フライターグ） ショルダーポーチ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3040001681423271/c1285475/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_01_5819.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_02_6106.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_03_6191.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_04_916.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_06_2889.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_07_9750.jpeg|https://www.trefac.jp/img/img_db/3040001681423271/w500/3040001681423271_08_6441.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,オレンジ×グレー,F271,,,MASIKURA,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 5.51inch / 9.84inch / 0.39inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 14.0cm / 25.0cm / 1.0cm / cm / cm
Add,,,FREITAG （フライターグ） LOU SHOULDER BAG S,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3033002112867719/c1291901/,8030,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_01_6158.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_02_9597.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_03_9089.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_04_2177.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_07_2333.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_08_6850.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_09_9219.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_06_6625.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_05_7779.jpeg|https://www.trefac.jp/img/img_db/3033002112867719/w500/3033002112867719_10_4016.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",付属書類付き,,,ブルー,F553,表記なし,表記なし,リサイクル素材の為、状態の程度はスタッフの主観になります。ご不明点はお問合せ下さい。,各所ヨゴレ・キズ有こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 7.87inch / 11.02inch / 3.15inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 20.0cm / 28.0cm / 8.0cm / cm / cm
Add,,,FREITAG （フライターグ） 2WAYトートバッグ,バッグ ハンドバッグ トートバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3032001747094541/c1292609/,9130,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212793801.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212793802.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212793803.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212893804.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212893805.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212893806.jpeg|https://www.trefac.jp/img/img_db/3032001747094541/w500/2021081214212893807.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ／レディース,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,"【ブランド】FREITAG(フライターグ)
【アイテム名】2WAYトートバッグ
【カラー】ホワイト×ブルー
【備考】F262 JULIEN
　　　　※リサイクル素材を使用しておりますので、製品本来が保有するヨゴレやキズが見られます。使用によって生じたものとの判別が困難なお品物ですので、商品特性としてご認識ください。
【状態】こちらの商品は中古品の為、使用に伴いますキズ、汚れが各所に見受けられます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 16.93inch / 14.17inch / 3.94inch / 10.63inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 43.0cm / 36.0cm / 10.0cm / 27.0cm / cm
Add,,,FREITAG （フライターグ） トートバッグ,バッグ ハンドバッグ トートバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3090037567994253/c1334006/,9130,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3090037567994253/w500/3090037567994253_01_1399.jpeg|https://www.trefac.jp/img/img_db/3090037567994253/w500/3090037567994253_02_204.jpeg|https://www.trefac.jp/img/img_db/3090037567994253/w500/3090037567994253_03_7738.jpeg|https://www.trefac.jp/img/img_db/3090037567994253/w500/3090037567994253_04_9952.jpeg|https://www.trefac.jp/img/img_db/3090037567994253/w500/3090037567994253_05_2357.jpeg,,3000,,,FREITAG （フライターグ）,,レディース,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,レッド,F261 MAURICE,,,,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 14.96inch / 11.81inch / 3.15inch / 9.06inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 38.0cm / 30.0cm / 8.0cm / 23.0cm / cm
Add,,,FREITAG （フライターグ） ショルダーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3009003625675052/c1297816/,9130,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_08_469.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_09_3576.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_01_6794.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_02_464.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_03_881.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_04_3874.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_05_2753.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_06_2507.jpeg|https://www.trefac.jp/img/img_db/3009003625675052/w500/3009003625675052_07_9694.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,グレー,,,,,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 11.81inch / 15.75inch / 3.94inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 30.0cm / 40.0cm / 10.0cm / cm / cm
Add,,,FREITAG （フライターグ） SURFSIDE6メッセンジャーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3090032070550424/c1103413/,10230,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273642401.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273642402.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742403.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742404.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742405.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742406.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742407.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742408.jpeg|https://www.trefac.jp/img/img_db/3090032070550424/w500/2021072215273742409.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,"【ブランド】FREITAG(フライターグ)
【アイテム名】SURFSIDE6 メッセンジャーバッグ サーフサイド
【カラー】アイボリー
【備考】ポケット数3
【状態】こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。ネームタグ文字ハガレ・素材特有の使用感有",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 8.98inch / 12.24inch / 5.75inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 22.8cm / 31.1cm / 14.6cm / cm / cm
Add,,,FREITAG （フライターグ） トートバッグ,バッグ ハンドバッグ トートバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3016006737564352/c1317798/,10230,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_01_6809.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_03_824.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_04_6350.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_05_6468.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_02_3857.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_08_4297.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_07_8979.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_06_6946.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_09_7589.jpeg|https://www.trefac.jp/img/img_db/3016006737564352/w500/3016006737564352_10_2068.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★☆☆☆☆（傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,役目を終えたトラックタープ、車のシートベルトなどリサイクルマテリアルによって作られる紙の買い物袋に着想を得たバッグです。大きめのサイズが使い勝手も良いです。,ホワイト×レッド,F52,,,,カドスレがございます(画像6.7枚目）全体に汚れがございます（画像8.9.10枚目）こちらの商品は中古品の為、使用に伴いますキズ、汚れが各所に見受けられます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 15.75inch / 12.6inch / 6.1inch / 4.72inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 40.0cm / 32.0cm / 15.5cm / 12.0cm / cm
Add,,,FREITAG （フライターグ） ショルダーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/1016007171543018/c1124338/,11330,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501801.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501802.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501803.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501804.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501805.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501806.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501807.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231501808.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231601809.jpg|https://www.trefac.jp/img/img_db/1016007171543018/w500/2021081121231601810.jpg,,3000,,,FREITAG （フライターグ）,,メンズ,"★☆☆☆☆☆（全体的に使用感・ヨゴレなどのある商品）
                  ※コンディションについては お買い物について をご確認ください。",特になし,"【ブランド】FREITAG(フライターグ)
【アイテム名】ショルダーバッグ
【カラー】ベージュ
【状態】使用感、型崩れ、全体的にキズ、ヨゴレ有
【詳細】こちらの商品は全体的に使用感や傷、ヨゴレが見受けられる商品になっております。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。",,,,,,,,Approx size(height / width / depth / handle / shoulder-strap): 8.27inch / 11.81inch / 4.53inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 21.0cm / 30.0cm / 11.5cm / cm / cm
Add,,,FREITAG （フライターグ） ショルダーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3035002550861234/c1318623/,11330,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_03_4894.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_04_3661.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_05_3706.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_02_8896.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_01_8527.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_06_7839.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_10_5775.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_07_6966.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_08_3239.jpeg|https://www.trefac.jp/img/img_db/3035002550861234/w500/3035002550861234_09_3386.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブルー×ホワイト,,,,Dexter　デクスターF14内ポケット×6、フラップ下ポケット×1,こちらの商品は中古品の為、使用に伴いますスレキズ、汚れ、ヒビ、角ダメージがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 9.84inch / 12.6inch / 3.94inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 25.0cm / 32.0cm / 10.0cm / cm / cm
Add,,,FREITAG （フライターグ） メッセンジャーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3046001184216243/c1323877/,11330,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_01_5557.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_02_8054.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_03_7723.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_04_1962.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_05_1823.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_06_1529.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_07_5796.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_08_1529.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_09_9089.jpeg|https://www.trefac.jp/img/img_db/3046001184216243/w500/3046001184216243_10_8590.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★★☆☆☆（やや傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,ブルー,,,,,こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 9.84inch / 15.75inch / 5.71inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 25.0cm / 40.0cm / 14.5cm / cm / cm
Add,,,FREITAG （フライターグ） ミニメッセンジャーバッグ/ショルダーバッグ,バッグ ショルダーバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3020005350105508/c1336250/,11330,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_01_6108.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_02_9442.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_03_5185.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_08_6416.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_05_8405.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_06_6164.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_10_6003.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_09_5396.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_07_2494.jpeg|https://www.trefac.jp/img/img_db/3020005350105508/w500/3020005350105508_04_3478.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★☆☆☆☆（傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",特になし,,,グリーン,,,,,ヨゴレ、キズ、ハガレ有こちらの商品は中古品の為、使用に伴いますキズ、汚れが各所に見受けられます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 5.12inch / 9.84inch / 2.56inch / inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 13.0cm / 25.0cm / 6.5cm / cm / cm
Add,,,FREITAG （フライターグ） F61 BETTY,バッグ ハンドバッグ トートバッグ,"=D2&"" ""&E2","=googletranslate(F2,""ja"",""en"")","=G2&"" ""&""ship from Japan""",=len(h2),"=AH2&"" | ""&AI2&"" | ""&"" Model: ""&AB2&"" | ""&""Material: ""&AC2&"" | ""&""An item has been used previously. For more details, please check the pictures carefully and judge the condition.""",https://www.trefac.jp/store/3002010440194023/c1215460/,11330,"全国一律 ¥550（税込）
                  ※一度に複数店舗からご購入の場合、送料や代引き手数料は1回分のみとなります。", ship from Japan,https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_01_8469.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_02_8574.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_03_1151.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_04_1824.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_05_9103.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_07_7708.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_08_3181.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_06_6944.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_09_9848.jpeg|https://www.trefac.jp/img/img_db/3002010440194023/w500/3002010440194023_10_1480.jpeg,,3000,,,FREITAG （フライターグ）,,メンズ,"★★☆☆☆☆（傷や汚れがあり）
                  ※コンディションについては お買い物について をご確認ください。",ミニポーチ付き,,ベティ トートバッグ,グリーン×グレー,,,,,リサイクル材を使用しているため、生地に使用感やUSED感が見受けられます。また、角スレ・内部ヨゴレが見受けられます。こちらの商品は中古品の為、使用に伴います細かなキズ、汚れがございます。店頭にて展示販売を行っている為、記載に無い細かなキズ、汚れが見受けられる場合がございます。,Approx size(height / width / depth / handle / shoulder-strap): 17.91inch / 16.34inch / 4.33inch / 8.07inch / inch,Approx size(height / width / depth / handle / shoulder-strap): 45.5cm / 41.5cm / 11.0cm / 20.5cm / cm
